hand_speed_diff,com_std_diff,movement_diff,elbow_diff,visibility_avg,ball_speed_mean,ball_speed_max,rally_duration_frames,hand_speed_diff_last3,com_std_diff_last3,movement_diff_last3,elbow_diff_last3,visibility_avg_last3,ball_speed_mean_last3,ball_speed_max_last3,rally_duration_frames_last3,score_diff,total_points,rally_number,label,match_id,player1_name,player2_name
0.030501924026038546,0.003612572033136034,-0.001681365837815259,0.10892473469366691,0.7486356948520689,2.842741336365292,7.433941379310344,338.9310344827586,0.015454206712433263,-0.0003190611876960278,0.02756955758962624,36.59580396643781,0.7101761632341724,1.7525637725615721,5.209833333333333,159.33333333333334,1.0,1.0,58,1,0,LEBRUN Felix,MOREGARD Truls
0.029893848272130343,0.0035271782268603683,-0.001293915877544122,0.09473340637066148,0.7505374627359321,2.859990222255113,7.5479,340.8474576271187,0.03245391963109356,8.071817183537046e-05,0.0348464953886693,34.56722661396574,0.7167307246376812,2.343630998389694,7.6085,263.0,2.0,2.0,59,1,0,LEBRUN Felix,MOREGARD Truls
0.02151331191203928,3.52118661614478e-05,0.0010300660537482793,0.23633507182003985,0.7498043105792221,2.812323718550861,7.422101666666666,335.1666666666667,-0.15682552481335088,-0.07361786362802535,0.05167816205533596,-3.564162274923144,0.8110718357487924,1.4741559983896941,6.4484,262.0,1.0,3.0,60,1,0,LEBRUN Felix,MOREGARD Truls
0.02391473302823536,3.52118661614478e-05,0.0010131797249983076,0.0890181034295474,0.7459780104057923,2.766220051033634,7.300427868852459,329.672131147541,-0.10343762626262624,-0.10191955289261426,0.05310772727272726,-0.2958434343434296,0.6945961111111112,1.286808534621578,4.719166666666667,150.66666666666666,0.0,2.0,61,1,0,LEBRUN Felix,MOREGARD Truls
0.025733648624554146,-0.0008895344664844179,0.001459620374595109,0.3740702307935871,0.7441240707218278,2.766938191127319,7.311100000000001,327.66129032258067,-0.05608361111111112,-0.12897420257348322,0.05561249999999999,5.867694444444457,0.6179940277777778,0.9369149122807016,2.6540333333333335,68.33333333333333,1.0,3.0,62,1,0,LEBRUN Felix,MOREGARD Truls
0.02546032224887109,0.001078324484951737,0.00072968023062293,-0.05992481082701453,0.7457603442714469,2.776185179916544,7.303561904761906,325.1587301587302,0.10440052898550727,0.03185014673926527,-0.005278036231884056,-5.985122463768103,0.664881018115942,2.0534144072301967,4.932766666666667,125.0,-2.0,4.0,63,1,0,LEBRUN Felix,MOREGARD Truls
0.0236457781098965,0.0008603187004934255,0.00042169332887129945,0.19865557022840075,0.7456072198859225,2.77985905059325,7.2666015625,321.046875,0.018177028103673026,0.017087419775688995,-0.0116051967257112,2.4279507284717567,0.7380678126485699,3.057185374972132,6.578800000000001,145.66666666666666,-1.0,5.0,64,1,0,LEBRUN Felix,MOREGARD Truls
0.02323025941492983,-0.0011661188722515699,0.0006502837381205091,0.04810928227329983,0.7463310867558862,2.8519659336858605,7.394075384615384,319.73846153846154,-0.028506450917305998,-0.0066978069875946,-0.016076006749021224,-6.688416987145966,0.7919427514597587,4.6092059465623985,9.1089,156.0,2.0,6.0,65,1,0,LEBRUN Felix,MOREGARD Truls
0.011309368038513144,-0.0010892609383539517,-0.005917707573928936,0.5740643364379902,0.7454204425842602,2.808754328630014,7.282043939393939,314.8939393939394,-0.2858606703790037,-0.04516349787890295,-0.14551285146951812,13.887836429003093,0.7382825071533405,3.4927064516129036,6.830166666666667,99.33333333333333,1.0,7.0,66,1,0,LEBRUN Felix,MOREGARD Truls
0.01103692307608094,-0.0012366699748772442,-0.005077393530536961,0.15656586375483592,0.7455784708043957,2.8245960732700466,7.268877611940298,312.46268656716416,-0.25795198431198435,-0.04457443593253776,-0.12239124653124654,-0.7413478743478805,0.7449651570651571,3.7789858903750333,7.317433333333334,129.33333333333334,2.0,8.0,67,1,0,LEBRUN Felix,MOREGARD Truls
0.011649122025151856,-0.0011511139321928145,-0.004706391380261829,-0.07069878288165968,0.746366366474097,2.8384996449479636,7.251235294117647,309.63235294117646,-0.23927552142003758,-0.0008360101909589505,-0.12076768561187916,-2.6448735279057822,0.7471307603686638,2.5467300556268726,4.156366666666667,90.66666666666667,1.0,9.0,68,1,0,LEBRUN Felix,MOREGARD Truls
0.009854103239490763,-0.0015241104717411604,-0.00557315702042294,-0.09054395507410516,0.7470714814273074,2.8409372197703453,7.250823188405797,326.57971014492756,-0.022161722339001596,-0.010800900517334946,0.002006955156708984,-14.711926368340201,0.7833943359743444,3.5489608248576423,6.5639666666666665,583.6666666666666,-1.0,11.0,69,1,0,LEBRUN Felix,MOREGARD Truls
0.015772213045877354,-0.0012522411927091762,-0.005998201043343664,-0.02079178157174673,0.7453355602929495,2.8874107823156,7.323668571428571,325.64285714285717,0.12152702237133058,-0.0015896175790677015,-0.02656290216269333,-3.981779193865426,0.7399105588706482,4.290272617666291,8.547333333333334,620.0,-2.0,12.0,70,1,0,LEBRUN Felix,MOREGARD Truls
0.01509703796929733,-0.0012598155361605377,-0.005863198824117145,-0.15257487344183274,0.7468759351326691,2.888961607280714,7.314291549295775,327.4507042253521,0.09324979936992804,-0.0036512508234504506,-0.032084167551504304,-2.0084329261390885,0.7584261580603008,4.032766086823054,8.743566666666666,731.3333333333334,-1.0,13.0,71,1,0,LEBRUN Felix,MOREGARD Truls
